IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.107.135,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.214.231,2086,2086,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.174.142,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.237.90,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,18,0.00
47.237.95.140,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.67.133,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.184.198,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.122.55,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.113.232,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.104.37,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.99.169,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.83.71,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.111.147,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
47.237.8.82,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
47.237.121.38,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.0.162,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.144.156,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.97.50,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.193.202,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.191.40,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.132.64,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.144.48,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.126.240,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.235.164,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.67.133,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
47.237.0.31,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.134.170,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.198.34,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.180.86,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.130.95,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.232.148,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.106.156,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
47.237.100.206,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.139.13,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.142.191,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.144.196,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.160.176,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.237.131,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.146.249,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.97.248,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.122.55,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.146.249,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.158.158,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.83.201,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.199.220,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.229.190,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.93.5,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.17.193,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
47.245.105.224,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.248.47,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.194.170,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.124.227,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.106.156,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.102.102,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.98.13,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
47.245.114.163,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.17.193,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.249.190,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.84.214,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.117.198,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.201.245,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.144.208,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.168.17,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.117.198,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.84.214,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.113.232,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.77.222,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.134.170,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.165.25,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.78.1,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.83.71,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.113.232,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.4.122,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.144.208,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.104.37,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.180.51,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.99.169,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.97.50,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.144.208,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.144.156,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.00
47.245.96.80,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.0.48,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.144.208,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.191.40,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.177.205,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
47.237.11.182,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.232.148,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.111.175,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.100.168,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.149.107,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.210.57,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.144.196,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
47.245.118.70,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.222.98,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
47.245.114.163,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.98.13,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
47.237.84.173,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.78.1,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.174.213,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.146.222,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.10.182,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.214.231,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.144.156,80,80,false,SIN,Asia Pacific,Singapore,20,0.00
47.245.96.80,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.222.98,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.97.50,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.122.55,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.160.176,2052,2052,false,SIN,Asia Pacific,Singapore,20,0.00
47.237.125.8,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.40.37,2052,2052,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.126.240,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.158.158,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.198.34,2052,2052,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.205.188,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.170.232,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.40.37,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.198.139,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.202.91,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.111.147,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.118.216,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.169.15,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.78.1,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.237.90,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
47.237.14.220,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.169.164,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.165.25,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.254.120,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.191.40,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.174.142,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
47.237.83.20,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.93.5,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.191.138,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.222.98,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.121.23,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.100.168,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.169.15,80,80,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.222.64,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.164.209,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.9.152,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.167.231,80,80,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.84.214,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
47.245.118.70,80,80,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.164.209,80,80,false,SIN,Asia Pacific,Singapore,20,0.00
47.237.121.38,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.244.192,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.104.37,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.103.65,80,80,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.83.239,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
47.237.81.112,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.202.130,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.209.14,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
47.237.95.156,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.4.122,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.145.85,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.117.48,2052,2052,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.102.102,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.42.72,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.75.152,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.42.72,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.87.30,2052,2052,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.181.117,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.5.223,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.75.113,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
47.237.0.31,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.177.205,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.124.227,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.117.198,80,80,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.132.64,2052,2052,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.205.188,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
47.237.10.1,80,80,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.124.227,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.111.147,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.144.208,80,80,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.180.86,8880,8880,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.60.54,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.156.242,2082,2082,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.165.117,8880,8880,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.205.188,80,80,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.158.158,8880,8880,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.162.45,80,80,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.122.55,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.86.200,80,80,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.87.246,2052,2052,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.103.65,2095,2095,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.210.57,2082,2082,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.97.90,2052,2052,false,SIN,Asia Pacific,Singapore,21,0.00
47.237.81.112,2082,2082,false,SIN,Asia Pacific,Singapore,21,0.00
47.237.86.185,8880,8880,false,SIN,Asia Pacific,Singapore,21,0.00
