IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.76.77.103,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,2.63
8.219.174.142,8443,8443,true,SIN,Asia Pacific,Singapore,100,2.61
8.219.201.245,2053,2053,true,SIN,Asia Pacific,Singapore,74,2.61
8.210.42.171,2053,2053,true,HKG,Asia Pacific,Hong Kong,83,2.60
47.236.202.91,2096,2096,true,SIN,Asia Pacific,Singapore,100,2.60
47.236.180.24,2053,2053,true,SIN,Asia Pacific,Singapore,87,2.60
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,2.57
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,2.55
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,162,2.55
47.238.40.58,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,2.55
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,85,2.55
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,72,2.54
8.219.78.1,2083,2083,true,SIN,Asia Pacific,Singapore,89,2.54
47.242.17.250,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,2.53
47.245.33.33,443,443,true,NRT,Asia Pacific,Tokyo,118,2.52
47.243.139.243,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,2.51
47.76.220.130,80,443,true,SIN,Asia Pacific,Singapore,51,2.51
47.236.180.51,2053,2053,true,SIN,Asia Pacific,Singapore,181,2.51
8.219.240.160,2087,2087,true,SIN,Asia Pacific,Singapore,104,2.51
8.210.244.38,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,2.50
47.242.171.94,8443,8443,true,HKG,Asia Pacific,Hong Kong,116,2.50
8.217.85.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,78,2.50
8.218.211.17,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,2.50
47.76.251.55,443,443,true,HKG,Asia Pacific,Hong Kong,38,2.50
8.222.214.231,2083,2083,true,SIN,Asia Pacific,Singapore,158,2.49
47.243.139.85,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,2.49
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,71,2.47
47.76.233.67,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,2.46
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,98,2.46
47.242.79.71,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,2.46
47.238.6.102,2087,2087,true,HKG,Asia Pacific,Hong Kong,135,2.46
47.243.67.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,91,2.45
47.76.32.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,2.45
8.219.98.13,2087,2087,true,SIN,Asia Pacific,Singapore,79,2.45
47.243.51.171,2096,2096,true,HKG,Asia Pacific,Hong Kong,45,2.44
47.76.227.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,2.44
8.218.2.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,2.43
8.218.18.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,2.43
47.242.7.162,2083,2083,true,HKG,Asia Pacific,Hong Kong,102,2.42
8.217.145.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,113,2.42
47.236.17.193,2096,2096,true,SIN,Asia Pacific,Singapore,88,2.42
47.243.26.83,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,2.41
47.236.180.51,2096,2096,true,SIN,Asia Pacific,Singapore,83,2.40
8.222.222.64,2083,2083,true,SIN,Asia Pacific,Singapore,121,2.39
47.243.243.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,65,2.39
47.76.233.67,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,2.38
47.236.169.141,2083,2083,true,SIN,Asia Pacific,Singapore,63,2.37
47.254.158.187,443,443,true,FRA,Europe,Frankfurt,263,2.37
47.76.225.255,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,2.35
47.76.245.164,80,443,true,SIN,Asia Pacific,Singapore,38,2.35
8.219.174.142,2053,2053,true,SIN,Asia Pacific,Singapore,161,2.35
47.243.5.154,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,2.35
8.219.78.1,2083,2083,true,SIN,Asia Pacific,Singapore,67,2.33
8.218.122.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,90,2.32
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,232,2.32
47.76.233.67,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,2.32
47.243.90.180,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,2.31
8.219.174.213,2087,2087,true,SIN,Asia Pacific,Singapore,156,2.30
47.243.70.186,2096,2096,true,HKG,Asia Pacific,Hong Kong,92,2.29
8.218.188.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,137,2.28
47.76.233.67,2087,2087,true,HKG,Asia Pacific,Hong Kong,35,2.27
47.76.26.26,2053,2053,true,HKG,Asia Pacific,Hong Kong,67,2.27
8.218.207.169,2096,2096,true,HKG,Asia Pacific,Hong Kong,102,2.27
8.217.147.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,116,2.27
8.222.244.192,2053,2053,true,SIN,Asia Pacific,Singapore,50,2.26
47.238.40.58,8443,8443,true,HKG,Asia Pacific,Hong Kong,153,2.26
47.238.6.58,2087,2087,true,HKG,Asia Pacific,Hong Kong,136,2.25
47.237.95.13,2087,2087,true,SIN,Asia Pacific,Singapore,94,2.24
47.76.233.67,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,2.24
47.243.5.154,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,2.24
47.243.5.154,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,2.24
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,189,2.23
47.243.90.180,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,2.23
47.236.172.71,2096,2096,true,SIN,Asia Pacific,Singapore,76,2.22
8.218.188.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,114,2.21
8.219.106.156,8443,8443,true,SIN,Asia Pacific,Singapore,86,2.20
47.76.225.255,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,2.20
47.243.26.83,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,2.20
47.242.59.216,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,2.18
47.76.233.67,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,2.17
47.76.243.157,80,443,true,SIN,Asia Pacific,Singapore,83,2.17
8.217.251.62,2083,2083,true,HKG,Asia Pacific,Hong Kong,133,2.16
47.238.0.114,2096,2096,true,HKG,Asia Pacific,Hong Kong,89,2.16
47.243.42.155,2087,2087,true,HKG,Asia Pacific,Hong Kong,75,2.16
47.242.176.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,126,2.16
8.219.114.201,2096,2096,true,SIN,Asia Pacific,Singapore,132,2.15
8.218.204.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,65,2.15
47.76.98.98,2053,2053,true,HKG,Asia Pacific,Hong Kong,46,2.13
47.250.159.165,80,443,true,SIN,Asia Pacific,Singapore,20,2.13
47.243.107.148,8443,8443,true,HKG,Asia Pacific,Hong Kong,51,2.13
47.238.35.50,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,2.12
8.219.198.34,2087,2087,true,SIN,Asia Pacific,Singapore,51,2.11
8.210.100.23,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,2.10
8.219.126.240,2083,2083,true,SIN,Asia Pacific,Singapore,69,2.08
47.242.119.104,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,2.07
47.76.249.116,80,443,true,SIN,Asia Pacific,Singapore,56,2.07
47.242.17.250,2096,2096,true,HKG,Asia Pacific,Hong Kong,65,2.07
47.238.40.58,2087,2087,true,HKG,Asia Pacific,Hong Kong,93,2.07
8.210.192.93,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,2.06
47.250.176.199,80,443,true,SIN,Asia Pacific,Singapore,49,2.06
47.76.222.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,37,2.05
47.238.40.58,2096,2096,true,HKG,Asia Pacific,Hong Kong,122,2.05
47.76.227.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,2.04
47.76.98.98,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,2.04
47.250.14.44,80,443,true,SIN,Asia Pacific,Singapore,79,2.03
47.250.44.26,80,443,true,SIN,Asia Pacific,Singapore,80,2.03
47.76.222.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,52,2.03
47.76.247.16,80,443,true,SIN,Asia Pacific,Singapore,38,2.02
8.219.153.237,2096,2096,true,NRT,Asia Pacific,Tokyo,148,2.02
8.219.97.50,8443,8443,true,SIN,Asia Pacific,Singapore,69,2.01
47.243.70.186,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,2.01
47.250.36.83,80,443,true,SIN,Asia Pacific,Singapore,84,2.01
8.219.153.237,2087,2087,true,NRT,Asia Pacific,Tokyo,129,2.00
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,101,1.99
8.210.34.188,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,1.99
47.76.98.98,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,1.99
47.76.33.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,1.99
47.237.0.31,2087,2087,true,SIN,Asia Pacific,Singapore,118,1.99
8.219.189.143,2053,2053,true,SIN,Asia Pacific,Singapore,57,1.98
47.236.172.95,2087,2087,true,SIN,Asia Pacific,Singapore,135,1.98
47.250.176.132,80,443,true,SIN,Asia Pacific,Singapore,47,1.96
8.219.114.201,443,443,true,SIN,Asia Pacific,Singapore,68,1.96
47.250.159.36,80,443,true,SIN,Asia Pacific,Singapore,40,1.95
47.236.10.100,2083,2083,true,SIN,Asia Pacific,Singapore,88,1.95
47.243.107.148,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,1.95
8.218.243.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,127,1.95
47.250.36.113,80,443,true,SIN,Asia Pacific,Singapore,67,1.94
47.76.233.67,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,1.94
8.210.175.109,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,1.94
47.238.0.114,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,1.94
8.219.174.142,2096,2096,true,SIN,Asia Pacific,Singapore,87,1.93
47.250.155.240,80,443,true,SIN,Asia Pacific,Singapore,84,1.92
8.210.119.11,2053,2053,true,HKG,Asia Pacific,Hong Kong,88,1.92
47.90.141.204,443,443,true,LAX,North America,Los Angeles,258,1.92
47.243.91.58,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,1.91
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,190,1.91
47.76.227.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,1.90
47.250.59.31,80,443,true,SIN,Asia Pacific,Singapore,58,1.90
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,48,1.87
47.76.251.55,443,443,true,HKG,Asia Pacific,Hong Kong,74,1.87
47.250.157.38,80,443,true,SIN,Asia Pacific,Singapore,112,1.87
47.76.233.67,2053,2053,true,HKG,Asia Pacific,Hong Kong,57,1.86
47.76.249.116,80,443,true,SIN,Asia Pacific,Singapore,50,1.86
47.236.83.239,2083,2083,true,SIN,Asia Pacific,Singapore,66,1.85
8.218.65.171,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,1.83
47.250.12.116,80,443,true,SIN,Asia Pacific,Singapore,22,1.83
47.236.237.90,2053,2053,true,SIN,Asia Pacific,Singapore,54,1.83
47.250.47.68,80,443,true,SIN,Asia Pacific,Singapore,43,1.83
47.250.48.185,80,443,true,SIN,Asia Pacific,Singapore,79,1.83
47.243.107.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,1.82
8.218.222.36,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,1.82
47.243.18.199,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,1.82
8.219.142.191,2087,2087,true,SIN,Asia Pacific,Singapore,113,1.82
47.243.5.154,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,1.82
47.243.255.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,1.81
47.250.13.77,80,443,true,SIN,Asia Pacific,Singapore,74,1.81
8.219.98.13,8443,8443,true,SIN,Asia Pacific,Singapore,99,1.80
47.253.56.77,443,443,true,IAD,North America,Ashburn,238,1.80
47.250.59.84,80,443,true,SIN,Asia Pacific,Singapore,90,1.79
47.250.57.49,80,443,true,SIN,Asia Pacific,Singapore,66,1.77
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,184,1.77
47.250.11.137,80,443,true,SIN,Asia Pacific,Singapore,30,1.77
47.76.37.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,1.77
47.238.164.202,443,443,true,HKG,Asia Pacific,Hong Kong,63,1.76
47.76.247.16,80,443,true,SIN,Asia Pacific,Singapore,49,1.76
8.219.103.65,2053,2053,true,SIN,Asia Pacific,Singapore,71,1.75
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,95,1.75
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,90,1.75
47.236.205.188,2083,2083,true,SIN,Asia Pacific,Singapore,137,1.75
47.243.18.199,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,1.74
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,182,1.74
8.217.232.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,1.73
47.250.50.53,80,443,true,SIN,Asia Pacific,Singapore,49,1.73
8.219.174.213,2083,2083,true,SIN,Asia Pacific,Singapore,87,1.73
8.218.207.169,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,1.72
8.218.207.169,8443,8443,true,HKG,Asia Pacific,Hong Kong,125,1.71
8.219.210.57,8443,8443,true,SIN,Asia Pacific,Singapore,69,1.71
8.219.153.237,8443,8443,true,NRT,Asia Pacific,Tokyo,188,1.71
8.218.181.189,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,1.69
8.219.42.72,2053,2053,true,SIN,Asia Pacific,Singapore,117,1.69
47.243.86.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,1.68
47.76.225.255,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,1.66
47.242.17.250,8443,8443,true,HKG,Asia Pacific,Hong Kong,91,1.66
47.250.40.246,80,443,true,SIN,Asia Pacific,Singapore,74,1.65
47.243.74.220,2083,2083,true,HKG,Asia Pacific,Hong Kong,45,1.64
47.250.49.148,80,443,true,SIN,Asia Pacific,Singapore,87,1.64
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,145,1.62
8.217.91.121,8443,8443,true,HKG,Asia Pacific,Hong Kong,92,1.60
8.217.91.121,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,1.59
8.219.106.156,443,443,true,SIN,Asia Pacific,Singapore,62,1.59
47.250.57.9,80,443,true,SIN,Asia Pacific,Singapore,45,1.58
47.250.155.143,80,443,true,SIN,Asia Pacific,Singapore,78,1.58
47.76.222.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,1.57
8.219.111.175,2096,2096,true,SIN,Asia Pacific,Singapore,116,1.57
47.243.67.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,1.56
47.76.214.139,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,1.56
47.76.29.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,1.56
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,75,1.55
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,39,1.55
8.219.153.237,2087,2087,true,NRT,Asia Pacific,Tokyo,189,1.54
47.242.7.162,2053,2053,true,HKG,Asia Pacific,Hong Kong,116,1.53
47.76.243.157,80,443,true,SIN,Asia Pacific,Singapore,39,1.53
8.219.201.245,2083,2083,true,SIN,Asia Pacific,Singapore,83,1.50
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,1.50
8.211.5.180,443,443,true,FRA,Europe,Frankfurt,311,1.49
47.76.214.139,2087,2087,true,HKG,Asia Pacific,Hong Kong,42,1.49
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,188,1.49
47.243.18.199,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,1.48
47.250.40.144,80,443,true,SIN,Asia Pacific,Singapore,76,1.48
47.236.5.223,2053,2053,true,SIN,Asia Pacific,Singapore,104,1.46
47.242.125.241,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,1.46
8.219.199.220,2096,2096,true,SIN,Asia Pacific,Singapore,146,1.46
8.210.175.109,8443,8443,true,HKG,Asia Pacific,Hong Kong,107,1.45
47.76.146.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,1.43
8.210.174.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,1.42
47.238.5.0,2087,2087,true,HKG,Asia Pacific,Hong Kong,99,1.41
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,101,1.40
47.243.51.171,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,1.38
47.242.119.104,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,1.37
47.242.42.153,2053,2053,true,HKG,Asia Pacific,Hong Kong,99,1.35
47.236.202.91,2087,2087,true,SIN,Asia Pacific,Singapore,169,1.35
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,1.34
8.219.198.34,2083,2083,true,SIN,Asia Pacific,Singapore,136,1.33
47.243.27.217,2083,2083,true,HKG,Asia Pacific,Hong Kong,52,1.32
47.76.203.101,2087,2087,true,HKG,Asia Pacific,Hong Kong,46,1.31
8.210.39.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,1.31
8.218.155.238,2096,2096,true,HKG,Asia Pacific,Hong Kong,108,1.31
47.76.203.101,2053,2053,true,HKG,Asia Pacific,Hong Kong,47,1.30
8.217.72.0,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,1.29
47.236.202.91,2053,2053,true,SIN,Asia Pacific,Singapore,65,1.29
8.219.198.34,2096,2096,true,SIN,Asia Pacific,Singapore,59,1.29
47.76.214.139,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,1.24
47.76.225.255,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,1.24
47.76.32.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,1.23
8.218.188.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,91,1.22
47.243.42.155,2053,2053,true,HKG,Asia Pacific,Hong Kong,57,1.22
47.243.42.155,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,1.21
47.237.8.82,8443,8443,true,SIN,Asia Pacific,Singapore,105,1.19
47.250.57.45,80,443,true,SIN,Asia Pacific,Singapore,16,1.18
47.242.79.71,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,1.18
47.243.5.154,2083,2083,true,HKG,Asia Pacific,Hong Kong,111,1.16
47.242.119.104,2087,2087,true,HKG,Asia Pacific,Hong Kong,80,1.15
47.243.91.58,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,1.14
47.76.213.245,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,1.14
47.76.245.164,80,443,true,SIN,Asia Pacific,Singapore,104,1.13
47.76.225.255,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,1.13
47.76.26.26,2053,2053,true,HKG,Asia Pacific,Hong Kong,98,1.13
47.243.42.155,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,1.12
8.219.237.250,2087,2087,true,SIN,Asia Pacific,Singapore,48,1.11
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,1.10
47.242.54.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,1.10
47.238.5.0,8443,8443,true,HKG,Asia Pacific,Hong Kong,82,1.08
47.76.192.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,1.08
47.243.74.220,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,1.07
47.242.202.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,51,1.06
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,172,1.05
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,86,1.05
8.217.66.3,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,1.03
47.76.192.24,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,1.03
8.217.121.207,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,1.02
47.243.60.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,1.02
47.236.237.90,2096,2096,true,SIN,Asia Pacific,Singapore,75,1.01
8.218.3.12,8443,8443,true,HKG,Asia Pacific,Hong Kong,96,1.01
8.218.18.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,1.00
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,34,0.99
8.219.114.201,2083,2083,true,SIN,Asia Pacific,Singapore,57,0.99
47.76.254.36,80,443,true,SIN,Asia Pacific,Singapore,56,0.99
47.76.227.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,0.98
8.209.102.146,443,443,true,FRA,Europe,Frankfurt,381,0.98
8.218.2.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,122,0.97
47.57.13.107,443,443,true,HKG,Asia Pacific,Hong Kong,39,0.97
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,134,0.96
47.242.125.241,2087,2087,true,HKG,Asia Pacific,Hong Kong,102,0.96
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,112,0.96
47.250.14.147,80,443,true,SIN,Asia Pacific,Singapore,46,0.96
8.219.98.13,2096,2096,true,SIN,Asia Pacific,Singapore,70,0.96
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,84,0.96
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,42,0.95
47.243.91.58,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,0.94
47.250.157.10,80,443,true,SIN,Asia Pacific,Singapore,53,0.94
47.90.141.204,443,443,true,LAX,North America,Los Angeles,257,0.93
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,0.93
8.217.248.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,110,0.92
47.76.33.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,0.90
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,84,0.90
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,159,0.85
8.218.8.142,2053,2053,true,HKG,Asia Pacific,Hong Kong,91,0.84
8.219.114.201,443,443,true,SIN,Asia Pacific,Singapore,69,0.84
47.242.54.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,0.80
47.243.90.180,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,0.80
47.236.254.120,2096,2096,true,SIN,Asia Pacific,Singapore,40,0.80
47.76.220.130,80,443,true,SIN,Asia Pacific,Singapore,67,0.79
47.236.104.11,2053,2053,true,SIN,Asia Pacific,Singapore,97,0.79
47.237.125.8,8443,8443,true,SIN,Asia Pacific,Singapore,23,0.78
47.76.32.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,0.75
47.76.32.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,0.75
8.219.51.211,2083,2083,true,SIN,Asia Pacific,Singapore,98,0.75
8.219.51.211,8443,8443,true,SIN,Asia Pacific,Singapore,82,0.74
47.76.225.255,2053,2053,true,HKG,Asia Pacific,Hong Kong,108,0.73
8.218.122.55,2083,2083,true,HKG,Asia Pacific,Hong Kong,98,0.72
47.250.155.74,80,443,true,SIN,Asia Pacific,Singapore,78,0.71
8.217.193.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,0.70
47.236.202.91,8443,8443,true,SIN,Asia Pacific,Singapore,143,0.69
8.217.145.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,104,0.69
8.217.250.5,2096,2096,true,HKG,Asia Pacific,Hong Kong,102,0.67
47.76.214.139,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,0.66
47.237.10.1,8443,8443,true,SIN,Asia Pacific,Singapore,82,0.66
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,169,0.60
47.76.32.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,0.59
47.76.32.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,77,0.58
47.76.37.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,93,0.56
47.76.214.139,2096,2096,true,HKG,Asia Pacific,Hong Kong,45,0.49
47.241.209.61,443,443,true,SIN,Asia Pacific,Singapore,48,0.45
8.219.240.160,8443,8443,true,SIN,Asia Pacific,Singapore,112,0.42
8.219.97.50,2096,2096,true,SIN,Asia Pacific,Singapore,96,0.36
47.236.174.206,8443,8443,true,SIN,Asia Pacific,Singapore,121,0.35
47.57.13.107,443,443,true,HKG,Asia Pacific,Hong Kong,66,0.33
47.238.41.59,80,443,true,SIN,Asia Pacific,Singapore,88,0.30
47.76.214.139,2053,2053,true,HKG,Asia Pacific,Hong Kong,38,0.29
47.250.176.68,80,443,true,SIN,Asia Pacific,Singapore,49,0.23
47.76.213.245,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,0.22
8.218.63.172,443,443,true,HKG,Asia Pacific,Hong Kong,37,0.22
47.76.77.103,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,0.21
47.76.214.139,2083,2083,true,HKG,Asia Pacific,Hong Kong,91,0.20
47.237.83.20,2087,2087,true,SIN,Asia Pacific,Singapore,105,0.20
8.217.90.154,443,443,true,HKG,Asia Pacific,Hong Kong,61,0.19
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,0.16
47.76.146.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,50,0.16
47.238.36.250,80,443,true,SIN,Asia Pacific,Singapore,36,0.13
47.76.204.76,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,0.13
8.219.240.160,2053,2053,true,SIN,Asia Pacific,Singapore,97,0.12
47.254.65.110,443,443,true,SJC,North America,San Jose,172,0.12
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,93,0.11
47.250.176.160,80,443,true,SIN,Asia Pacific,Singapore,60,0.09
47.76.94.15,8443,8443,true,HKG,Asia Pacific,Hong Kong,84,0.08
47.76.146.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,0.07
149.129.8.215,443,443,true,SJC,North America,San Jose,118,0.05
47.76.146.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,89,0.04
47.250.157.19,80,443,true,SIN,Asia Pacific,Singapore,48,0.03
47.76.146.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,0.02
8.218.211.124,80,443,true,SIN,Asia Pacific,Singapore,144,0.02
8.218.148.106,443,443,true,HKG,Asia Pacific,Hong Kong,83,0.02
47.76.204.76,2053,2053,true,HKG,Asia Pacific,Hong Kong,78,0.01
47.89.244.253,443,443,true,SJC,North America,San Jose,180,0.00
8.211.12.91,443,443,true,FRA,Europe,Frankfurt,335,0.00
8.222.137.192,443,443,true,SIN,Asia Pacific,Singapore,1,0.00
8.219.5.10,80,80,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.156.242,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.156.242,80,80,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.180.86,2087,2087,true,SIN,Asia Pacific,Singapore,2,0.00
8.222.179.231,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.00
